icd9,icd10,description
301,0CBS8ZZ,Hemilaryngectomy
3021,0C5R0ZZ,Epiglottidectomy
3021,0C5R3ZZ,Epiglottidectomy
3021,0C5R4ZZ,Epiglottidectomy
3021,0C5R7ZZ,Epiglottidectomy
3021,0C5R8ZZ,Epiglottidectomy
3021,0CBR0ZZ,Epiglottidectomy
3021,0CBR3ZZ,Epiglottidectomy
3021,0CBR4ZZ,Epiglottidectomy
3021,0CBR7ZZ,Epiglottidectomy
3021,0CBR8ZZ,Epiglottidectomy
3021,0CTR0ZZ,Epiglottidectomy
3021,0CTR4ZZ,Epiglottidectomy
3021,0CTR7ZZ,Epiglottidectomy
3021,0CTR8ZZ,Epiglottidectomy
3022,0CBT0ZZ,Vocal cordectomy
3022,0CBT3ZZ,Vocal cordectomy
3022,0CBT4ZZ,Vocal cordectomy
3022,0CBT7ZZ,Vocal cordectomy
3022,0CBT8ZZ,Vocal cordectomy
3022,0CBV0ZZ,Vocal cordectomy
3022,0CBV3ZZ,Vocal cordectomy
3022,0CBV4ZZ,Vocal cordectomy
3022,0CBV7ZZ,Vocal cordectomy
3022,0CBV8ZZ,Vocal cordectomy
3022,0CTT0ZZ,Vocal cordectomy
3022,0CTT4ZZ,Vocal cordectomy
3022,0CTT7ZZ,Vocal cordectomy
3022,0CTT8ZZ,Vocal cordectomy
3022,0CTV0ZZ,Vocal cordectomy
3022,0CTV4ZZ,Vocal cordectomy
3022,0CTV7ZZ,Vocal cordectomy
3022,0CTV8ZZ,Vocal cordectomy
3029,0CBS0ZZ,Other partial laryngectomy
3029,0CBS3ZZ,Other partial laryngectomy
3029,0CBS4ZZ,Other partial laryngectomy
3029,0CBS7ZZ,Other partial laryngectomy
3029,0CBS8ZZ,Other partial laryngectomy
303,0B110F4,Complete laryngectomy
303,0B110Z4,Complete laryngectomy
303,0B113F4,Complete laryngectomy
303,0B113Z4,Complete laryngectomy
303,0B114F4,Complete laryngectomy
303,0B114Z4,Complete laryngectomy
303,0CTS0ZZ,Complete laryngectomy
303,0CTS0ZZ,Complete laryngectomy
303,0CTS4ZZ,Complete laryngectomy
303,0CTS4ZZ,Complete laryngectomy
303,0CTS7ZZ,Complete laryngectomy
303,0CTS7ZZ,Complete laryngectomy
303,0CTS8ZZ,Complete laryngectomy
303,0CTS8ZZ,Complete laryngectomy
304,07T10ZZ,Radical laryngectomy
304,07T10ZZ,Radical laryngectomy
304,07T10ZZ,Radical laryngectomy
304,07T10ZZ,Radical laryngectomy
304,07T14ZZ,Radical laryngectomy
304,07T14ZZ,Radical laryngectomy
304,07T14ZZ,Radical laryngectomy
304,07T14ZZ,Radical laryngectomy
304,07T20ZZ,Radical laryngectomy
304,07T20ZZ,Radical laryngectomy
304,07T20ZZ,Radical laryngectomy
304,07T20ZZ,Radical laryngectomy
304,07T24ZZ,Radical laryngectomy
304,07T24ZZ,Radical laryngectomy
304,07T24ZZ,Radical laryngectomy
304,07T24ZZ,Radical laryngectomy
304,0B110F4,Radical laryngectomy
304,0B110F4,Radical laryngectomy
304,0B110Z4,Radical laryngectomy
304,0B110Z4,Radical laryngectomy
304,0B113F4,Radical laryngectomy
304,0B113F4,Radical laryngectomy
304,0B113Z4,Radical laryngectomy
304,0B113Z4,Radical laryngectomy
304,0B114F4,Radical laryngectomy
304,0B114F4,Radical laryngectomy
304,0B114Z4,Radical laryngectomy
304,0B114Z4,Radical laryngectomy
304,0CTS0ZZ,Radical laryngectomy
304,0CTS0ZZ,Radical laryngectomy
304,0CTS0ZZ,Radical laryngectomy
304,0CTS0ZZ,Radical laryngectomy
304,0CTS4ZZ,Radical laryngectomy
304,0CTS4ZZ,Radical laryngectomy
304,0CTS4ZZ,Radical laryngectomy
304,0CTS4ZZ,Radical laryngectomy
304,0CTS7ZZ,Radical laryngectomy
304,0CTS7ZZ,Radical laryngectomy
304,0CTS7ZZ,Radical laryngectomy
304,0CTS7ZZ,Radical laryngectomy
304,0CTS8ZZ,Radical laryngectomy
304,0CTS8ZZ,Radical laryngectomy
304,0CTS8ZZ,Radical laryngectomy
304,0CTS8ZZ,Radical laryngectomy
304,0GTG0ZZ,Radical laryngectomy
304,0GTG0ZZ,Radical laryngectomy
304,0GTG4ZZ,Radical laryngectomy
304,0GTG4ZZ,Radical laryngectomy
304,0GTH0ZZ,Radical laryngectomy
304,0GTH0ZZ,Radical laryngectomy
304,0GTH4ZZ,Radical laryngectomy
304,0GTH4ZZ,Radical laryngectomy
304,0GTK0ZZ,Radical laryngectomy
304,0GTK0ZZ,Radical laryngectomy
304,0GTK4ZZ,Radical laryngectomy
304,0GTK4ZZ,Radical laryngectomy
310,3E0F3GC,Injection of larynx
310,3E0F7GC,Injection of larynx
310,3E0F8GC,Injection of larynx
311,0B110F4,Temporary tracheostomy
311,0B110Z4,Temporary tracheostomy
311,0B113F4,Temporary tracheostomy
311,0B113Z4,Temporary tracheostomy
311,0B114F4,Temporary tracheostomy
311,0B114Z4,Temporary tracheostomy
3121,0B110F4,Mediastinal tracheostomy
3121,0B110Z4,Mediastinal tracheostomy
3121,0B113F4,Mediastinal tracheostomy
3121,0B113Z4,Mediastinal tracheostomy
3121,0B114F4,Mediastinal tracheostomy
3121,0B114Z4,Mediastinal tracheostomy
3129,0B110F4,Other permanent tracheostomy
3129,0B110Z4,Other permanent tracheostomy
3129,0B113F4,Other permanent tracheostomy
3129,0B113Z4,Other permanent tracheostomy
3129,0B114F4,Other permanent tracheostomy
3129,0B114Z4,Other permanent tracheostomy
313,0B9100Z,Other incision of larynx or trachea
313,0B910ZZ,Other incision of larynx or trachea
313,0B9130Z,Other incision of larynx or trachea
313,0B913ZZ,Other incision of larynx or trachea
313,0B9140Z,Other incision of larynx or trachea
313,0B914ZZ,Other incision of larynx or trachea
313,0B9170Z,Other incision of larynx or trachea
313,0B917ZZ,Other incision of larynx or trachea
313,0B9180Z,Other incision of larynx or trachea
313,0B918ZZ,Other incision of larynx or trachea
313,0B9200Z,Other incision of larynx or trachea
313,0B920ZZ,Other incision of larynx or trachea
313,0B9230Z,Other incision of larynx or trachea
313,0B923ZZ,Other incision of larynx or trachea
313,0B9240Z,Other incision of larynx or trachea
313,0B924ZZ,Other incision of larynx or trachea
313,0B9270Z,Other incision of larynx or trachea
313,0B927ZZ,Other incision of larynx or trachea
313,0B9280Z,Other incision of larynx or trachea
313,0B928ZZ,Other incision of larynx or trachea
313,0BC10ZZ,Other incision of larynx or trachea
313,0BC13ZZ,Other incision of larynx or trachea
313,0BC14ZZ,Other incision of larynx or trachea
313,0BC20ZZ,Other incision of larynx or trachea
313,0BC23ZZ,Other incision of larynx or trachea
313,0BC24ZZ,Other incision of larynx or trachea
313,0BH102Z,Other incision of larynx or trachea
313,0BH10DZ,Other incision of larynx or trachea
313,0BH10YZ,Other incision of larynx or trachea
313,0BH13DZ,Other incision of larynx or trachea
313,0BH13YZ,Other incision of larynx or trachea
313,0BH14DZ,Other incision of larynx or trachea
313,0BH14YZ,Other incision of larynx or trachea
313,0BH17DZ,Other incision of larynx or trachea
313,0BH18DZ,Other incision of larynx or trachea
313,0C9R00Z,Other incision of larynx or trachea
313,0C9R0ZZ,Other incision of larynx or trachea
313,0C9R40Z,Other incision of larynx or trachea
313,0C9R4ZZ,Other incision of larynx or trachea
313,0C9R70Z,Other incision of larynx or trachea
313,0C9R7ZZ,Other incision of larynx or trachea
313,0C9R80Z,Other incision of larynx or trachea
313,0C9R8ZZ,Other incision of larynx or trachea
313,0C9S00Z,Other incision of larynx or trachea
313,0C9S0ZZ,Other incision of larynx or trachea
313,0C9S40Z,Other incision of larynx or trachea
313,0C9S4ZZ,Other incision of larynx or trachea
313,0C9S70Z,Other incision of larynx or trachea
313,0C9S7ZZ,Other incision of larynx or trachea
313,0C9S80Z,Other incision of larynx or trachea
313,0C9S8ZZ,Other incision of larynx or trachea
313,0C9T00Z,Other incision of larynx or trachea
313,0C9T0ZZ,Other incision of larynx or trachea
313,0C9T40Z,Other incision of larynx or trachea
313,0C9T4ZZ,Other incision of larynx or trachea
313,0C9T70Z,Other incision of larynx or trachea
313,0C9T7ZZ,Other incision of larynx or trachea
313,0C9T80Z,Other incision of larynx or trachea
313,0C9T8ZZ,Other incision of larynx or trachea
313,0C9V00Z,Other incision of larynx or trachea
313,0C9V0ZZ,Other incision of larynx or trachea
313,0C9V40Z,Other incision of larynx or trachea
313,0C9V4ZZ,Other incision of larynx or trachea
313,0C9V70Z,Other incision of larynx or trachea
313,0C9V7ZZ,Other incision of larynx or trachea
313,0C9V80Z,Other incision of larynx or trachea
313,0C9V8ZZ,Other incision of larynx or trachea
313,0CCR0ZZ,Other incision of larynx or trachea
313,0CCR3ZZ,Other incision of larynx or trachea
313,0CCR4ZZ,Other incision of larynx or trachea
313,0CCR7ZZ,Other incision of larynx or trachea
313,0CCR8ZZ,Other incision of larynx or trachea
313,0CCS0ZZ,Other incision of larynx or trachea
313,0CCS3ZZ,Other incision of larynx or trachea
313,0CCS4ZZ,Other incision of larynx or trachea
313,0CCT0ZZ,Other incision of larynx or trachea
313,0CCT3ZZ,Other incision of larynx or trachea
313,0CCT4ZZ,Other incision of larynx or trachea
313,0CCT7ZZ,Other incision of larynx or trachea
313,0CCT8ZZ,Other incision of larynx or trachea
313,0CCV0ZZ,Other incision of larynx or trachea
313,0CCV3ZZ,Other incision of larynx or trachea
313,0CCV4ZZ,Other incision of larynx or trachea
313,0CCV7ZZ,Other incision of larynx or trachea
313,0CCV8ZZ,Other incision of larynx or trachea
313,0CHS0YZ,Other incision of larynx or trachea
313,0CHS3YZ,Other incision of larynx or trachea
313,0CPS0YZ,Other incision of larynx or trachea
313,0CPS3YZ,Other incision of larynx or trachea
313,0CWS0YZ,Other incision of larynx or trachea
313,0CWS3YZ,Other incision of larynx or trachea
3141,0BJ18ZZ,Tracheoscopy through artificial stoma
3142,0BJ14ZZ,Laryngoscopy and other tracheoscopy
3142,0BJ18ZZ,Laryngoscopy and other tracheoscopy
3142,0CJS4ZZ,Laryngoscopy and other tracheoscopy
3142,0CJS8ZZ,Laryngoscopy and other tracheoscopy
3143,0C9R3ZX,Closed [endoscopic] biopsy of larynx
3143,0C9R4ZX,Closed [endoscopic] biopsy of larynx
3143,0C9R7ZX,Closed [endoscopic] biopsy of larynx
3143,0C9R8ZX,Closed [endoscopic] biopsy of larynx
3143,0C9S3ZX,Closed [endoscopic] biopsy of larynx
3143,0C9S4ZX,Closed [endoscopic] biopsy of larynx
3143,0C9S7ZX,Closed [endoscopic] biopsy of larynx
3143,0C9S8ZX,Closed [endoscopic] biopsy of larynx
3143,0C9T3ZX,Closed [endoscopic] biopsy of larynx
3143,0C9T4ZX,Closed [endoscopic] biopsy of larynx
3143,0C9T7ZX,Closed [endoscopic] biopsy of larynx
3143,0C9T8ZX,Closed [endoscopic] biopsy of larynx
3143,0C9V3ZX,Closed [endoscopic] biopsy of larynx
3143,0C9V4ZX,Closed [endoscopic] biopsy of larynx
3143,0C9V7ZX,Closed [endoscopic] biopsy of larynx
3143,0C9V8ZX,Closed [endoscopic] biopsy of larynx
3143,0CBR3ZX,Closed [endoscopic] biopsy of larynx
3143,0CBR4ZX,Closed [endoscopic] biopsy of larynx
3143,0CBR7ZX,Closed [endoscopic] biopsy of larynx
3143,0CBR8ZX,Closed [endoscopic] biopsy of larynx
3143,0CBS3ZX,Closed [endoscopic] biopsy of larynx
3143,0CBS4ZX,Closed [endoscopic] biopsy of larynx
3143,0CBS7ZX,Closed [endoscopic] biopsy of larynx
3143,0CBS8ZX,Closed [endoscopic] biopsy of larynx
3143,0CBT3ZX,Closed [endoscopic] biopsy of larynx
3143,0CBT4ZX,Closed [endoscopic] biopsy of larynx
3143,0CBT7ZX,Closed [endoscopic] biopsy of larynx
3143,0CBT8ZX,Closed [endoscopic] biopsy of larynx
3143,0CBV3ZX,Closed [endoscopic] biopsy of larynx
3143,0CBV4ZX,Closed [endoscopic] biopsy of larynx
3143,0CBV7ZX,Closed [endoscopic] biopsy of larynx
3143,0CBV8ZX,Closed [endoscopic] biopsy of larynx
3144,0B913ZX,Closed [endoscopic] biopsy of trachea
3144,0B914ZX,Closed [endoscopic] biopsy of trachea
3144,0B917ZX,Closed [endoscopic] biopsy of trachea
3144,0B918ZX,Closed [endoscopic] biopsy of trachea
3144,0B923ZX,Closed [endoscopic] biopsy of trachea
3144,0B924ZX,Closed [endoscopic] biopsy of trachea
3144,0B927ZX,Closed [endoscopic] biopsy of trachea
3144,0B928ZX,Closed [endoscopic] biopsy of trachea
3144,0BB13ZX,Closed [endoscopic] biopsy of trachea
3144,0BB14ZX,Closed [endoscopic] biopsy of trachea
3144,0BB17ZX,Closed [endoscopic] biopsy of trachea
3144,0BB18ZX,Closed [endoscopic] biopsy of trachea
3144,0BB23ZX,Closed [endoscopic] biopsy of trachea
3144,0BB24ZX,Closed [endoscopic] biopsy of trachea
3144,0BB27ZX,Closed [endoscopic] biopsy of trachea
3144,0BB28ZX,Closed [endoscopic] biopsy of trachea
3144,0BD14ZX,Closed [endoscopic] biopsy of trachea
3144,0BD18ZX,Closed [endoscopic] biopsy of trachea
3144,0BD24ZX,Closed [endoscopic] biopsy of trachea
3144,0BD28ZX,Closed [endoscopic] biopsy of trachea
3145,0B910ZX,Open biopsy of larynx or trachea
